Timestamp,SC,TO,Action,Activity,Location,Duration
2024-11-14 11:28:29,SC016,TO_CO_TFTU000227,PICK,driving,to RAIL001.62,82
2024-11-14 11:28:32,SC012,TO_CO_TFTU000283,PICK,arriving,at QC003,17
2024-11-14 11:28:32,SC012,TO_CO_TFTU000283,PICK,working,at QC003,60
2024-11-14 11:28:38,SC018,TO_CO_TFTU000276,DROP,finished,at WS003.01,0
2024-11-14 11:28:38,SC018,TO_CO_TFTU000249,PICK,driving,to QC006,61
2024-11-14 11:28:42,SC013,TO_CO_TFTU000219,PICK,arriving,at QC007,178
2024-11-14 11:28:42,SC013,TO_CO_TFTU000219,PICK,working,at QC007,60
2024-11-14 11:28:45,SC006,TO_CO_TFTU000264,DROP,arriving,at WS001.01,25
2024-11-14 11:28:45,SC006,TO_CO_TFTU000264,DROP,working,at WS001.01,60
2024-11-14 11:28:49,SC008,TO_CO_TFTU000216,DROP,finished,at WS017.01,0
2024-11-14 11:28:49,SC008,TO_CO_TFTU000279,PICK,driving,to QC005,151
2024-11-14 11:28:56,SC003,TO_CO_TFTU000280,PICK,finished,at QC005,0
2024-11-14 11:28:56,SC003,TO_CO_TFTU000280,DROP,driving,to YARD001.18,51
2024-11-14 11:28:59,SC019,TO_CO_TFTU000286,PICK,finished,at RAIL001.93,0
2024-11-14 11:28:59,SC001,TO_CO_TFTU000259,DROP,finished,at YARD001.02,0
2024-11-14 11:28:59,SC019,TO_CO_TFTU000286,DROP,driving,to WS003.01,106
2024-11-14 11:28:59,SC001,TO_CO_TFTU000208,PICK,driving,to RAIL001.40,44
2024-11-14 11:29:12,SC007,TO_CO_TFTU000272,DROP,arriving,at YARD001.02,76
2024-11-14 11:29:12,SC007,TO_CO_TFTU000272,DROP,working,at YARD001.02,60
2024-11-14 11:29:14,SC020,TO_CO_TFTU000266,DROP,working,at WS013.01,60
2024-11-14 11:29:15,SC020,TO_CO_TFTU000266,DROP,arriving,at WS013.01,115
2024-11-14 11:29:16,SC017,TO_CO_TFTU000284,PICK,finished,at QC004,0
2024-11-14 11:29:16,SC017,TO_CO_TFTU000284,DROP,driving,to YARD001.40,22
2024-11-14 11:29:17,SC004,TO_CO_TFTU000198,PICK,arriving,at QC007,70
2024-11-14 11:29:17,SC004,TO_CO_TFTU000198,PICK,working,at QC007,60
2024-11-14 11:29:21,SC014,TO_CO_TFTU000273,PICK,finished,at QC005,0
2024-11-14 11:29:21,SC014,TO_CO_TFTU000273,DROP,driving,to YARD001.31,27
2024-11-14 11:29:32,SC012,TO_CO_TFTU000283,PICK,finished,at QC003,0
2024-11-14 11:29:32,SC012,TO_CO_TFTU000283,DROP,driving,to YARD001.25,13
2024-11-14 11:29:38,SC017,TO_CO_TFTU000284,DROP,arriving,at YARD001.40,22
2024-11-14 11:29:38,SC017,TO_CO_TFTU000284,DROP,working,at YARD001.40,60
2024-11-14 11:29:39,SC018,TO_CO_TFTU000249,PICK,arriving,at QC006,61
2024-11-14 11:29:39,SC018,TO_CO_TFTU000249,PICK,working,at QC006,60
2024-11-14 11:29:42,SC013,TO_CO_TFTU000219,PICK,finished,at QC007,0
2024-11-14 11:29:42,SC013,TO_CO_TFTU000219,DROP,driving,to WS016.01,178
2024-11-14 11:29:42,SC010,TO_CO_TFTU000243,PICK,arriving,at QC007,178
2024-11-14 11:29:42,SC010,TO_CO_TFTU000243,PICK,working,at QC007,60
2024-11-14 11:29:43,SC001,TO_CO_TFTU000208,PICK,arriving,at RAIL001.40,44
2024-11-14 11:29:43,SC001,TO_CO_TFTU000208,PICK,working,at RAIL001.40,60
2024-11-14 11:29:45,SC006,TO_CO_TFTU000264,DROP,finished,at WS001.01,0
2024-11-14 11:29:45,SC006,TO_CO_TFTU000261,PICK,driving,to QC007,61
2024-11-14 11:29:45,SC012,TO_CO_TFTU000283,DROP,arriving,at YARD001.25,13
2024-11-14 11:29:45,SC012,TO_CO_TFTU000283,DROP,working,at YARD001.25,60
2024-11-14 11:29:47,SC003,TO_CO_TFTU000280,DROP,arriving,at YARD001.18,51
2024-11-14 11:29:47,SC003,TO_CO_TFTU000280,DROP,working,at YARD001.18,60
2024-11-14 11:29:48,SC015,TO_CO_TFTU000224,DROP,arriving,at WS014.01,160
2024-11-14 11:29:48,SC014,TO_CO_TFTU000273,DROP,arriving,at YARD001.31,27
2024-11-14 11:29:48,SC015,TO_CO_TFTU000224,DROP,working,at WS014.01,60
2024-11-14 11:29:48,SC014,TO_CO_TFTU000273,DROP,working,at YARD001.31,60
2024-11-14 11:29:51,SC016,TO_CO_TFTU000227,PICK,arriving,at RAIL001.62,82
2024-11-14 11:29:51,SC016,TO_CO_TFTU000227,PICK,working,at RAIL001.62,60
2024-11-14 11:30:12,SC007,TO_CO_TFTU000272,DROP,finished,at YARD001.02,0
2024-11-14 11:30:12,SC007,TO_CO_TFTU000282,PICK,driving,to QC001,22
2024-11-14 11:30:14,SC020,TO_CO_TFTU000266,DROP,finished,at WS013.01,0
2024-11-14 11:30:14,SC020,TO_CO_TFTU000270,PICK,driving,to QC006,133
2024-11-14 11:30:17,SC004,TO_CO_TFTU000198,PICK,finished,at QC007,0
2024-11-14 11:30:17,SC004,TO_CO_TFTU000198,DROP,driving,to WS017.01,187
2024-11-14 11:30:25,SC011,TO_CO_TFTU000268,PICK,arriving,at QC006,160
2024-11-14 11:30:25,SC011,TO_CO_TFTU000268,PICK,working,at QC006,60
2024-11-14 11:30:34,SC007,TO_CO_TFTU000282,PICK,arriving,at QC001,22
2024-11-14 11:30:34,SC007,TO_CO_TFTU000282,PICK,working,at QC001,60
2024-11-14 11:30:38,SC017,TO_CO_TFTU000284,DROP,finished,at YARD001.40,0
2024-11-14 11:30:38,SC017,TO_CO_TFTU000237,PICK,driving,to QC007,47
2024-11-14 11:30:39,SC018,TO_CO_TFTU000249,PICK,finished,at QC006,0
2024-11-14 11:30:39,SC018,TO_CO_TFTU000249,DROP,driving,to WS014.01,142
2024-11-14 11:30:43,SC010,TO_CO_TFTU000243,PICK,finished,at QC007,0
2024-11-14 11:30:43,SC001,TO_CO_TFTU000208,PICK,finished,at RAIL001.40,0
2024-11-14 11:30:43,SC010,TO_CO_TFTU000243,DROP,driving,to WS017.01,187
2024-11-14 11:30:43,SC001,TO_CO_TFTU000208,DROP,driving,to WS014.01,148
2024-11-14 11:30:45,SC012,TO_CO_TFTU000283,DROP,finished,at YARD001.25,0
2024-11-14 11:30:45,SC012,TO_CO_TFTU000202,PICK,driving,to QC003,13
2024-11-14 11:30:45,SC019,TO_CO_TFTU000286,DROP,arriving,at WS003.01,106
2024-11-14 11:30:45,SC019,TO_CO_TFTU000286,DROP,working,at WS003.01,60
2024-11-14 11:30:46,SC006,TO_CO_TFTU000261,PICK,arriving,at QC007,61
2024-11-14 11:30:46,SC006,TO_CO_TFTU000261,PICK,working,at QC007,60
2024-11-14 11:30:47,SC003,TO_CO_TFTU000280,DROP,finished,at YARD001.18,0
2024-11-14 11:30:47,SC003,TO_CO_TFTU000275,PICK,driving,to QC003,15
2024-11-14 11:30:48,SC014,TO_CO_TFTU000273,DROP,finished,at YARD001.31,0
2024-11-14 11:30:48,SC015,TO_CO_TFTU000224,DROP,finished,at WS014.01,0
2024-11-14 11:30:48,SC014,TO_CO_TFTU000265,PICK,driving,to QC005,27
2024-11-14 11:30:48,SC015,TO_CO_TFTU000274,PICK,driving,to QC006,142
2024-11-14 11:30:51,SC016,TO_CO_TFTU000227,PICK,finished,at RAIL001.62,0
2024-11-14 11:30:51,SC016,TO_CO_TFTU000227,DROP,driving,to WS013.01,127
2024-11-14 11:30:56,SC009,TO_CO_TFTU000236,DROP,arriving,at WS017.01,169
2024-11-14 11:30:56,SC002,TO_CO_TFTU000263,PICK,arriving,at QC005,151
2024-11-14 11:30:56,SC009,TO_CO_TFTU000236,DROP,working,at WS017.01,60
2024-11-14 11:30:56,SC002,TO_CO_TFTU000263,PICK,working,at QC005,60
2024-11-14 11:30:58,SC012,TO_CO_TFTU000202,PICK,arriving,at QC003,13
2024-11-14 11:30:58,SC012,TO_CO_TFTU000202,PICK,working,at QC003,60
2024-11-14 11:31:02,SC003,TO_CO_TFTU000275,PICK,arriving,at QC003,15
2024-11-14 11:31:02,SC003,TO_CO_TFTU000275,PICK,working,at QC003,60
2024-11-14 11:31:11,SC005,TO_CO_TFTU000077,DROP,arriving,at WS017.01,164
2024-11-14 11:31:11,SC005,TO_CO_TFTU000077,DROP,working,at WS017.01,60
2024-11-14 11:31:15,SC014,TO_CO_TFTU000265,PICK,arriving,at QC005,27
2024-11-14 11:31:16,SC014,TO_CO_TFTU000265,PICK,working,at QC005,61
2024-11-14 11:31:20,SC008,TO_CO_TFTU000279,PICK,arriving,at QC005,151
2024-11-14 11:31:25,SC011,TO_CO_TFTU000268,PICK,finished,at QC006,0
2024-11-14 11:31:25,SC011,TO_CO_TFTU000268,DROP,driving,to WS012.01,124
2024-11-14 11:31:25,SC017,TO_CO_TFTU000237,PICK,arriving,at QC007,47
2024-11-14 11:31:25,SC017,TO_CO_TFTU000237,PICK,working,at QC007,60
2024-11-14 11:31:34,SC007,TO_CO_TFTU000282,PICK,finished,at QC001,0
2024-11-14 11:31:34,SC007,TO_CO_TFTU000282,DROP,driving,to WS003.01,74
2024-11-14 11:31:45,SC019,TO_CO_TFTU000286,DROP,finished,at WS003.01,0
2024-11-14 11:31:45,SC019,TO_CO_TFTU000278,PICK,driving,to QC005,43
2024-11-14 11:31:46,SC006,TO_CO_TFTU000261,PICK,finished,at QC007,0
2024-11-14 11:31:46,SC006,TO_CO_TFTU000261,DROP,driving,to WS016.01,178
2024-11-14 11:31:56,SC009,TO_CO_TFTU000236,DROP,finished,at WS017.01,0
2024-11-14 11:31:56,SC002,TO_CO_TFTU000263,PICK,finished,at QC005,0
2024-11-14 11:31:56,SC002,TO_CO_TFTU000263,DROP,driving,to WS017.01,151
2024-11-14 11:31:56,SC008,TO_CO_TFTU000279,PICK,waited,at QC005,36
2024-11-14 11:31:56,SC008,TO_CO_TFTU000279,PICK,working,at QC005,60
2024-11-14 11:31:58,SC012,TO_CO_TFTU000202,PICK,finished,at QC003,0
2024-11-14 11:31:58,SC012,TO_CO_TFTU000202,DROP,driving,to WS017.01,164
2024-11-14 11:32:02,SC003,TO_CO_TFTU000275,PICK,finished,at QC003,0
2024-11-14 11:32:02,SC003,TO_CO_TFTU000275,DROP,driving,to WS014.01,137
2024-11-14 11:32:11,SC005,TO_CO_TFTU000077,DROP,finished,at WS017.01,0
2024-11-14 11:32:16,SC014,TO_CO_TFTU000265,PICK,finished,at QC005,0
2024-11-14 11:32:16,SC014,TO_CO_TFTU000265,DROP,driving,to WS016.01,142
2024-11-14 11:32:25,SC017,TO_CO_TFTU000237,PICK,finished,at QC007,0
2024-11-14 11:32:25,SC017,TO_CO_TFTU000237,DROP,driving,to WS014.01,160
2024-11-14 11:32:27,SC020,TO_CO_TFTU000270,PICK,arriving,at QC006,133
2024-11-14 11:32:27,SC020,TO_CO_TFTU000270,PICK,working,at QC006,60
2024-11-14 11:32:28,SC019,TO_CO_TFTU000278,PICK,arriving,at QC005,43
2024-11-14 11:32:28,SC019,TO_CO_TFTU000278,PICK,working,at QC005,60
2024-11-14 11:32:40,SC013,TO_CO_TFTU000219,DROP,arriving,at WS016.01,178
2024-11-14 11:32:40,SC013,TO_CO_TFTU000219,DROP,working,at WS016.01,60
2024-11-14 11:32:48,SC007,TO_CO_TFTU000282,DROP,arriving,at WS003.01,74
2024-11-14 11:32:48,SC007,TO_CO_TFTU000282,DROP,working,at WS003.01,60
2024-11-14 11:32:57,SC008,TO_CO_TFTU000279,PICK,finished,at QC005,0
2024-11-14 11:32:57,SC008,TO_CO_TFTU000279,DROP,driving,to WS012.01,106
2024-11-14 11:32:58,SC016,TO_CO_TFTU000227,DROP,arriving,at WS013.01,127
2024-11-14 11:32:58,SC016,TO_CO_TFTU000227,DROP,working,at WS013.01,60
2024-11-14 11:33:01,SC018,TO_CO_TFTU000249,DROP,arriving,at WS014.01,142
2024-11-14 11:33:01,SC018,TO_CO_TFTU000249,DROP,working,at WS014.01,60
2024-11-14 11:33:10,SC015,TO_CO_TFTU000274,PICK,arriving,at QC006,142
2024-11-14 11:33:10,SC015,TO_CO_TFTU000274,PICK,working,at QC006,60
2024-11-14 11:33:11,SC001,TO_CO_TFTU000208,DROP,arriving,at WS014.01,148
2024-11-14 11:33:11,SC001,TO_CO_TFTU000208,DROP,working,at WS014.01,60
2024-11-14 11:33:24,SC004,TO_CO_TFTU000198,DROP,arriving,at WS017.01,187
2024-11-14 11:33:24,SC004,TO_CO_TFTU000198,DROP,working,at WS017.01,60
2024-11-14 11:33:27,SC020,TO_CO_TFTU000270,PICK,finished,at QC006,0
2024-11-14 11:33:27,SC020,TO_CO_TFTU000270,DROP,driving,to WS015.01,151
2024-11-14 11:33:28,SC019,TO_CO_TFTU000278,PICK,finished,at QC005,0
2024-11-14 11:33:28,SC019,TO_CO_TFTU000278,DROP,driving,to WS007.01,61
2024-11-14 11:33:29,SC011,TO_CO_TFTU000268,DROP,arriving,at WS012.01,124
2024-11-14 11:33:29,SC011,TO_CO_TFTU000268,DROP,working,at WS012.01,60
2024-11-14 11:33:40,SC013,TO_CO_TFTU000219,DROP,finished,at WS016.01,0
2024-11-14 11:33:48,SC007,TO_CO_TFTU000282,DROP,finished,at WS003.01,0
2024-11-14 11:33:48,SC007,TO_CO_TFTU000269,PICK,driving,to QC006,61
2024-11-14 11:33:49,SC010,TO_CO_TFTU000243,DROP,working,at WS017.01,60
2024-11-14 11:33:50,SC010,TO_CO_TFTU000243,DROP,arriving,at WS017.01,187
2024-11-14 11:33:58,SC016,TO_CO_TFTU000227,DROP,finished,at WS013.01,0
2024-11-14 11:34:01,SC018,TO_CO_TFTU000249,DROP,finished,at WS014.01,0
2024-11-14 11:34:01,SC016,TO_CO_TFTU000285,PICK,driving,to QC005,115
2024-11-14 11:34:10,SC015,TO_CO_TFTU000274,PICK,finished,at QC006,0
2024-11-14 11:34:10,SC015,TO_CO_TFTU000274,DROP,driving,to WS013.01,133
2024-11-14 11:34:11,SC001,TO_CO_TFTU000208,DROP,finished,at WS014.01,0
2024-11-14 11:34:19,SC003,TO_CO_TFTU000275,DROP,arriving,at WS014.01,137
2024-11-14 11:34:19,SC003,TO_CO_TFTU000275,DROP,working,at WS014.01,60
2024-11-14 11:34:24,SC004,TO_CO_TFTU000198,DROP,finished,at WS017.01,0
2024-11-14 11:34:27,SC002,TO_CO_TFTU000263,DROP,arriving,at WS017.01,151
2024-11-14 11:34:27,SC002,TO_CO_TFTU000263,DROP,working,at WS017.01,60
2024-11-14 11:34:29,SC011,TO_CO_TFTU000268,DROP,finished,at WS012.01,0
2024-11-14 11:34:29,SC019,TO_CO_TFTU000278,DROP,arriving,at WS007.01,61
2024-11-14 11:34:29,SC019,TO_CO_TFTU000278,DROP,working,at WS007.01,60
2024-11-14 11:34:38,SC014,TO_CO_TFTU000265,DROP,arriving,at WS016.01,142
2024-11-14 11:34:38,SC014,TO_CO_TFTU000265,DROP,working,at WS016.01,60
2024-11-14 11:34:42,SC012,TO_CO_TFTU000202,DROP,arriving,at WS017.01,164
2024-11-14 11:34:42,SC008,TO_CO_TFTU000279,DROP,working,at WS012.01,60
2024-11-14 11:34:43,SC008,TO_CO_TFTU000279,DROP,arriving,at WS012.01,106
2024-11-14 11:34:44,SC006,TO_CO_TFTU000261,DROP,arriving,at WS016.01,178
2024-11-14 11:34:44,SC006,TO_CO_TFTU000261,DROP,working,at WS016.01,60
2024-11-14 11:34:49,SC010,TO_CO_TFTU000243,DROP,finished,at WS017.01,0
2024-11-14 11:34:49,SC007,TO_CO_TFTU000269,PICK,arriving,at QC006,61
2024-11-14 11:34:49,SC012,TO_CO_TFTU000202,DROP,waited,at WS017.01,7
2024-11-14 11:34:49,SC007,TO_CO_TFTU000269,PICK,working,at QC006,60
2024-11-14 11:34:49,SC012,TO_CO_TFTU000202,DROP,working,at WS017.01,60
2024-11-14 11:35:05,SC017,TO_CO_TFTU000237,DROP,arriving,at WS014.01,160
2024-11-14 11:35:05,SC017,TO_CO_TFTU000237,DROP,working,at WS014.01,60
2024-11-14 11:35:19,SC003,TO_CO_TFTU000275,DROP,finished,at WS014.01,0
2024-11-14 11:35:27,SC002,TO_CO_TFTU000263,DROP,finished,at WS017.01,0
2024-11-14 11:35:29,SC019,TO_CO_TFTU000278,DROP,finished,at WS007.01,0
2024-11-14 11:35:29,SC019,TO_CO_TFTU000281,PICK,driving,to QC006,79
2024-11-14 11:35:38,SC014,TO_CO_TFTU000265,DROP,finished,at WS016.01,0
2024-11-14 11:35:42,SC008,TO_CO_TFTU000279,DROP,finished,at WS012.01,0
2024-11-14 11:35:44,SC006,TO_CO_TFTU000261,DROP,finished,at WS016.01,0
2024-11-14 11:35:49,SC007,TO_CO_TFTU000269,PICK,finished,at QC006,0
2024-11-14 11:35:49,SC007,TO_CO_TFTU000269,DROP,driving,to WS013.01,133
2024-11-14 11:35:50,SC012,TO_CO_TFTU000202,DROP,finished,at WS017.01,0
2024-11-14 11:35:54,SC016,TO_CO_TFTU000285,PICK,working,at QC005,60
2024-11-14 11:35:56,SC016,TO_CO_TFTU000285,PICK,arriving,at QC005,115
2024-11-14 11:35:58,SC020,TO_CO_TFTU000270,DROP,arriving,at WS015.01,151
2024-11-14 11:35:58,SC020,TO_CO_TFTU000270,DROP,working,at WS015.01,60
2024-11-14 11:36:05,SC017,TO_CO_TFTU000237,DROP,finished,at WS014.01,0
2024-11-14 11:36:23,SC015,TO_CO_TFTU000274,DROP,arriving,at WS013.01,133
2024-11-14 11:36:23,SC015,TO_CO_TFTU000274,DROP,working,at WS013.01,60
2024-11-14 11:36:48,SC019,TO_CO_TFTU000281,PICK,arriving,at QC006,79
2024-11-14 11:36:48,SC019,TO_CO_TFTU000281,PICK,working,at QC006,60
2024-11-14 11:36:54,SC016,TO_CO_TFTU000285,PICK,finished,at QC005,0
2024-11-14 11:36:54,SC016,TO_CO_TFTU000285,DROP,driving,to WS012.01,106
2024-11-14 11:36:58,SC020,TO_CO_TFTU000270,DROP,finished,at WS015.01,0
2024-11-14 11:37:23,SC015,TO_CO_TFTU000274,DROP,finished,at WS013.01,0
2024-11-14 11:37:48,SC019,TO_CO_TFTU000281,PICK,finished,at QC006,0
2024-11-14 11:37:48,SC019,TO_CO_TFTU000281,DROP,driving,to WS008.01,88
2024-11-14 11:38:02,SC007,TO_CO_TFTU000269,DROP,arriving,at WS013.01,133
2024-11-14 11:38:02,SC007,TO_CO_TFTU000269,DROP,working,at WS013.01,60
2024-11-14 11:38:40,SC016,TO_CO_TFTU000285,DROP,arriving,at WS012.01,106
2024-11-14 11:38:40,SC016,TO_CO_TFTU000285,DROP,working,at WS012.01,60
2024-11-14 11:39:02,SC007,TO_CO_TFTU000269,DROP,finished,at WS013.01,0
2024-11-14 11:39:16,SC019,TO_CO_TFTU000281,DROP,arriving,at WS008.01,88
2024-11-14 11:39:16,SC019,TO_CO_TFTU000281,DROP,working,at WS008.01,60
2024-11-14 11:39:40,SC016,TO_CO_TFTU000285,DROP,finished,at WS012.01,0
2024-11-14 11:40:16,SC019,TO_CO_TFTU000281,DROP,finished,at WS008.01,0
